,TEXT,START,END,LABEL
0,Recôncavo,803,812,B-BACIA
1,TM-1-BA,1729,1736,B-POÇO
2,Alagoas,5457,5464,B-BACIA
3,Tusane,7685,7691,B-BACIA
4,Reconcavo,7875,7884,B-BACIA
5,Itaparica,9713,9722,B-CAMPO
6,Itaparica,9900,9909,B-CAMPO
7,Itaparica,10075,10084,B-CAMPO
8,Itaparica,10167,10176,B-CAMPO
9,Itaparica,10468,10477,B-CAMPO
10,Recôncavo,10977,10986,B-BACIA
11,Feira,11051,11056,B-CAMPO
12,1I-22,11206,11211,B-POÇO
13,Tucano,11393,11399,B-BACIA
14,Tucane,11634,11640,B-BACIA
15,Reconcavo,12237,12246,B-BACIA
16,Reconcavo,12343,12352,B-BACIA
17,Itaparica,13118,13127,B-CAMPO
18,Reconcavo,13247,13256,B-BACIA
19,Reconcavo,13435,13444,B-BACIA
20,Alagoas,17715,17722,B-BACIA
21,IG-1,20801,20805,B-POÇO
22,Sol-2,20807,20812,B-POÇO
23,M-1,20814,20817,B-POÇO
24,Candeias,20922,20930,B-CAMPO
25,Itaparica,24963,24972,B-CAMPO
26,Sergipe,28484,28491,B-BACIA
